date,items,pettah_average,pettah_min_value,pettah_max_value,food_inflation_Base_2013,percipitation,Bankrupt,pettah_range,pettah_midpoint
11/23/2023,Rice (Rs/kg)_Nadu 2,205.2,205,206,299.39,9.14,1,1,205.5
11/23/2023,Potatoes (Rs/Kg)_Nuwaraeliya,296,290,300,299.39,9.14,1,10,295
11/23/2023,Pulses (Rs/Kg)_Cowpea,952.5,950,960,299.39,9.14,1,10,955
11/23/2023,Pulses (Rs/Kg)_Green Gram,730,700,750,299.39,9.14,1,50,725
11/23/2023,Potatoes (Rs/Kg)_Welimada,246,240,250,299.39,9.14,1,10,245
11/23/2023,Pulses (Rs/Kg)_Red Dhal,296,290,300,299.39,9.14,1,10,295
11/24/2023,Rice (Rs/kg)_Samba 2,225,225,225,299.39,11.72,1,0,225
11/24/2023,Rice (Rs/kg)_Nadu 2,205,205,205,299.39,11.72,1,0,205
11/24/2023,Rice (Rs/kg)_Samba 1,231,230,235,299.39,11.72,1,5,232.5
11/24/2023,Rice (Rs/kg)_Nadu 1,212,210,215,299.39,11.72,1,5,212.5
11/24/2023,Potatoes (Rs/Kg)_Welimada,246,240,250,299.39,11.72,1,10,245
11/24/2023,Pulses (Rs/Kg)_Red Dhal,294,290,300,299.39,11.72,1,10,295
11/24/2023,Pulses (Rs/Kg)_Green Gram,732,720,750,299.39,11.72,1,30,735
11/24/2023,Pulses (Rs/Kg)_Cowpea,952,940,960,299.39,11.72,1,20,950
11/24/2023,Potatoes (Rs/Kg)_Nuwaraeliya,294,290,300,299.39,11.72,1,10,295
11/27/2023,Rice (Rs/kg)_Nadu 1,212.6,210,215,299.39,15.29,1,5,212.5
11/27/2023,Rice (Rs/kg)_Nadu 2,205.4,205,207,299.39,15.29,1,2,206
11/27/2023,Rice (Rs/kg)_Samba 2,225,225,225,299.39,15.29,1,0,225
11/27/2023,Rice (Rs/kg)_Samba 1,229.6,228,230,299.39,15.29,1,2,229
11/27/2023,Potatoes (Rs/Kg)_Welimada,254,250,260,299.39,15.29,1,10,255
11/27/2023,Pulses (Rs/Kg)_Cowpea,950,950,950,299.39,15.29,1,0,950
11/27/2023,Pulses (Rs/Kg)_Green Gram,780,750,800,299.39,15.29,1,50,775
11/27/2023,Pulses (Rs/Kg)_Red Dhal,297,295,300,299.39,15.29,1,5,297.5
11/27/2023,Potatoes (Rs/Kg)_Nuwaraeliya,276,270,280,299.39,15.29,1,10,275
11/28/2023,Rice (Rs/kg)_Samba 1,229.6,228,230,299.39,14.95,1,2,229
11/28/2023,Rice (Rs/kg)_Samba 2,225,225,225,299.39,14.95,1,0,225
11/28/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,299.39,14.95,1,2,206
11/28/2023,Rice (Rs/kg)_Nadu 1,212.6,210,215,299.39,14.95,1,5,212.5
11/28/2023,Pulses (Rs/Kg)_Cowpea,970,950,1000,299.39,14.95,1,50,975
11/28/2023,Potatoes (Rs/Kg)_Welimada,254,250,260,299.39,14.95,1,10,255
11/28/2023,Potatoes (Rs/Kg)_Nuwaraeliya,276,270,280,299.39,14.95,1,10,275
11/28/2023,Pulses (Rs/Kg)_Red Dhal,297,295,300,299.39,14.95,1,5,297.5
11/28/2023,Pulses (Rs/Kg)_Green Gram,780,750,800,299.39,14.95,1,50,775
12/1/2023,Rice (Rs/kg)_Nadu 2,205.4,205,207,310.57,6.75,1,2,206
12/1/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,6.75,1,5,212.5
12/1/2023,Rice (Rs/kg)_Samba 1,230.75,230,233,310.57,6.75,1,3,231.5
12/1/2023,Rice (Rs/kg)_Samba 2,225.5,225,227,310.57,6.75,1,2,226
12/1/2023,Potatoes (Rs/Kg)_Welimada,316,310,320,310.57,6.75,1,10,315
12/1/2023,Potatoes (Rs/Kg)_Nuwaraeliya,346,340,350,310.57,6.75,1,10,345
12/1/2023,Pulses (Rs/Kg)_Green Gram,780,750,800,310.57,6.75,1,50,775
12/1/2023,Pulses (Rs/Kg)_Red Dhal,297,295,300,310.57,6.75,1,5,297.5
12/1/2023,Pulses (Rs/Kg)_Cowpea,950,950,950,310.57,6.75,1,0,950
12/4/2023,Rice (Rs/kg)_Samba 1,231.2,230,233,310.57,13.72,1,3,231.5
12/4/2023,Rice (Rs/kg)_Samba 2,225,225,225,310.57,13.72,1,0,225
12/4/2023,Rice (Rs/kg)_Nadu 1,212,210,215,310.57,13.72,1,5,212.5
12/4/2023,Rice (Rs/kg)_Nadu 2,205.4,205,207,310.57,13.72,1,2,206
12/4/2023,Potatoes (Rs/Kg)_Welimada,332,320,340,310.57,13.72,1,20,330
12/4/2023,Pulses (Rs/Kg)_Green Gram,800,800,800,310.57,13.72,1,0,800
12/4/2023,Pulses (Rs/Kg)_Cowpea,956,950,960,310.57,13.72,1,10,955
12/4/2023,Pulses (Rs/Kg)_Red Dhal,300,300,300,310.57,13.72,1,0,300
12/4/2023,Potatoes (Rs/Kg)_Nuwaraeliya,346,340,350,310.57,13.72,1,10,345
12/5/2023,Rice (Rs/kg)_Nadu 1,212,210,215,310.57,14.03,1,5,212.5
12/5/2023,Rice (Rs/kg)_Samba 2,225.4,225,227,310.57,14.03,1,2,226
12/5/2023,Potatoes (Rs/Kg)_Welimada,326,320,330,310.57,14.03,1,10,325
12/5/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,310.57,14.03,1,2,206
12/5/2023,Rice (Rs/kg)_Samba 1,231.2,230,233,310.57,14.03,1,3,231.5
12/5/2023,Pulses (Rs/Kg)_Red Dhal,300,300,300,310.57,14.03,1,0,300
12/5/2023,Potatoes (Rs/Kg)_Nuwaraeliya,346,340,350,310.57,14.03,1,10,345
12/5/2023,Pulses (Rs/Kg)_Cowpea,956,950,960,310.57,14.03,1,10,955
12/5/2023,Pulses (Rs/Kg)_Green Gram,800,800,800,310.57,14.03,1,0,800
12/6/2023,Rice (Rs/kg)_Nadu 2,206.5,205,208,310.57,6.4,1,3,206.5
12/6/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,6.4,1,5,212.5
12/6/2023,Rice (Rs/kg)_Samba 1,232.6,230,235,310.57,6.4,1,5,232.5
12/6/2023,Rice (Rs/kg)_Samba 2,225.8,225,227,310.57,6.4,1,2,226
12/6/2023,Potatoes (Rs/Kg)_Nuwaraeliya,354,350,360,310.57,6.4,1,10,355
12/6/2023,Pulses (Rs/Kg)_Red Dhal,300,300,300,310.57,6.4,1,0,300
12/6/2023,Potatoes (Rs/Kg)_Welimada,304,300,310,310.57,6.4,1,10,305
12/6/2023,Pulses (Rs/Kg)_Green Gram,830,800,850,310.57,6.4,1,50,825
12/6/2023,Pulses (Rs/Kg)_Cowpea,992,950,1050,310.57,6.4,1,100,1000
12/7/2023,Rice (Rs/kg)_Samba 2,226,225,227,310.57,5.7,1,2,226
12/7/2023,Rice (Rs/kg)_Samba 1,232,230,235,310.57,5.7,1,5,232.5
12/7/2023,Rice (Rs/kg)_Nadu 1,211.25,210,215,310.57,5.7,1,5,212.5
12/7/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,310.57,5.7,1,2,206
12/7/2023,Pulses (Rs/Kg)_Green Gram,830,800,850,310.57,5.7,1,50,825
12/7/2023,Potatoes (Rs/Kg)_Nuwaraeliya,354,350,360,310.57,5.7,1,10,355
12/7/2023,Potatoes (Rs/Kg)_Welimada,316,310,320,310.57,5.7,1,10,315
12/7/2023,Pulses (Rs/Kg)_Cowpea,992,950,1050,310.57,5.7,1,100,1000
12/7/2023,Pulses (Rs/Kg)_Red Dhal,300,300,300,310.57,5.7,1,0,300
12/8/2023,Rice (Rs/kg)_Samba 2,221.6,220,225,310.57,23.15,1,5,222.5
12/8/2023,Rice (Rs/kg)_Nadu 2,205,205,205,310.57,23.15,1,0,205
12/8/2023,Potatoes (Rs/Kg)_Nuwaraeliya,334,330,340,310.57,23.15,1,10,335
12/8/2023,Rice (Rs/kg)_Samba 1,231,230,235,310.57,23.15,1,5,232.5
12/8/2023,Pulses (Rs/Kg)_Red Dhal,302,300,305,310.57,23.15,1,5,302.5
12/8/2023,Rice (Rs/kg)_Nadu 1,210,210,210,310.57,23.15,1,0,210
12/8/2023,Pulses (Rs/Kg)_Cowpea,1010,950,1050,310.57,23.15,1,100,1000
12/8/2023,Pulses (Rs/Kg)_Green Gram,830,800,850,310.57,23.15,1,50,825
12/11/2023,Rice (Rs/kg)_Samba 1,231.6,230,235,310.57,9.9,1,5,232.5
12/11/2023,Rice (Rs/kg)_Samba 2,225.4,225,227,310.57,9.9,1,2,226
12/11/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,9.9,1,5,212.5
12/11/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,310.57,9.9,1,2,206
12/11/2023,Potatoes (Rs/Kg)_Nuwaraeliya,324,320,330,310.57,9.9,1,10,325
12/11/2023,Pulses (Rs/Kg)_Green Gram,830,800,850,310.57,9.9,1,50,825
12/11/2023,Pulses (Rs/Kg)_Red Dhal,297,295,300,310.57,9.9,1,5,297.5
12/11/2023,Pulses (Rs/Kg)_Cowpea,1030,1000,1050,310.57,9.9,1,50,1025
12/12/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,39.13,1,5,212.5
12/12/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,310.57,39.13,1,2,206
12/12/2023,Rice (Rs/kg)_Samba 2,225.4,225,227,310.57,39.13,1,2,226
12/12/2023,Rice (Rs/kg)_Samba 1,232,230,235,310.57,39.13,1,5,232.5
12/12/2023,Pulses (Rs/Kg)_Cowpea,1060,1000,1100,310.57,39.13,1,100,1050
12/12/2023,Potatoes (Rs/Kg)_Nuwaraeliya,316,310,320,310.57,39.13,1,10,315
12/12/2023,Pulses (Rs/Kg)_Green Gram,850,850,850,310.57,39.13,1,0,850
12/12/2023,Pulses (Rs/Kg)_Red Dhal,297,295,300,310.57,39.13,1,5,297.5
12/13/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,310.57,2.59,1,2,206
12/13/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,2.59,1,5,212.5
12/13/2023,Rice (Rs/kg)_Samba 2,225.8,225,227,310.57,2.59,1,2,226
12/13/2023,Rice (Rs/kg)_Samba 1,232.5,230,235,310.57,2.59,1,5,232.5
12/13/2023,Pulses (Rs/Kg)_Green Gram,850,850,850,310.57,2.59,1,0,850
12/13/2023,Pulses (Rs/Kg)_Cowpea,1060,1000,1100,310.57,2.59,1,100,1050
12/13/2023,Pulses (Rs/Kg)_Red Dhal,297,295,300,310.57,2.59,1,5,297.5
12/13/2023,Potatoes (Rs/Kg)_Nuwaraeliya,316,310,320,310.57,2.59,1,10,315
12/14/2023,Rice (Rs/kg)_Samba 2,225.4,225,227,310.57,11.88,1,2,226
12/14/2023,Rice (Rs/kg)_Nadu 1,214,210,215,310.57,11.88,1,5,212.5
12/14/2023,Rice (Rs/kg)_Samba 1,233.4,230,237,310.57,11.88,1,7,233.5
12/14/2023,Potatoes (Rs/Kg)_Nuwaraeliya,324,320,330,310.57,11.88,1,10,325
12/14/2023,Rice (Rs/kg)_Nadu 2,205,205,205,310.57,11.88,1,0,205
12/14/2023,Pulses (Rs/Kg)_Red Dhal,297,295,300,310.57,11.88,1,5,297.5
12/14/2023,Pulses (Rs/Kg)_Cowpea,1060,1000,1100,310.57,11.88,1,100,1050
12/14/2023,Pulses (Rs/Kg)_Green Gram,870,850,900,310.57,11.88,1,50,875
12/15/2023,Rice (Rs/kg)_Nadu 2,206,205,207,310.57,31.22,1,2,206
12/15/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,31.22,1,5,212.5
12/15/2023,Rice (Rs/kg)_Samba 2,226,225,227,310.57,31.22,1,2,226
12/15/2023,Rice (Rs/kg)_Samba 1,232,230,235,310.57,31.22,1,5,232.5
12/15/2023,Potatoes (Rs/Kg)_Nuwaraeliya,312,300,320,310.57,31.22,1,20,310
12/15/2023,Pulses (Rs/Kg)_Red Dhal,297,295,300,310.57,31.22,1,5,297.5
12/15/2023,Pulses (Rs/Kg)_Green Gram,850,850,850,310.57,31.22,1,0,850
12/15/2023,Pulses (Rs/Kg)_Cowpea,1060,1000,1100,310.57,31.22,1,100,1050
12/18/2023,Rice (Rs/kg)_Samba 1,232.5,230,235,310.57,21.09,1,5,232.5
12/18/2023,Rice (Rs/kg)_Samba 2,226,225,227,310.57,21.09,1,2,226
12/18/2023,Onion (Rs/Kg)_Vedalan,385,380,390,310.57,21.09,1,10,385
12/18/2023,Rice (Rs/kg)_Nadu 1,212,210,215,310.57,21.09,1,5,212.5
12/18/2023,Rice (Rs/kg)_Nadu 2,206,205,207,310.57,21.09,1,2,206
12/18/2023,Pulses (Rs/Kg)_Green Gram,870,850,900,310.57,21.09,1,50,875
12/18/2023,Pulses (Rs/Kg)_Cowpea,1110,1050,1150,310.57,21.09,1,100,1100
12/18/2023,Pulses (Rs/Kg)_Red Dhal,298,295,300,310.57,21.09,1,5,297.5
12/18/2023,Potatoes (Rs/Kg)_Nuwaraeliya,336,330,340,310.57,21.09,1,10,335
12/19/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,6.91,1,5,212.5
12/19/2023,Pulses (Rs/Kg)_Red Dhal,298,295,300,310.57,6.91,1,5,297.5
12/19/2023,Rice (Rs/kg)_Samba 1,232.5,230,235,310.57,6.91,1,5,232.5
12/19/2023,Pulses (Rs/Kg)_Cowpea,1110,1050,1150,310.57,6.91,1,100,1100
12/19/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,310.57,6.91,1,2,206
12/19/2023,Pulses (Rs/Kg)_Green Gram,870,850,900,310.57,6.91,1,50,875
12/19/2023,Rice (Rs/kg)_Samba 2,226,225,227,310.57,6.91,1,2,226
12/19/2023,Potatoes (Rs/Kg)_Nuwaraeliya,344,340,350,310.57,6.91,1,10,345
12/20/2023,Rice (Rs/kg)_Nadu 2,205.75,205,208,310.57,5.38,1,3,206.5
12/20/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,5.38,1,5,212.5
12/20/2023,Rice (Rs/kg)_Samba 2,226,225,227,310.57,5.38,1,2,226
12/20/2023,Rice (Rs/kg)_Samba 1,232.5,230,235,310.57,5.38,1,5,232.5
12/20/2023,Potatoes (Rs/Kg)_Nuwaraeliya,344,340,350,310.57,5.38,1,10,345
12/20/2023,Pulses (Rs/Kg)_Red Dhal,298,295,300,310.57,5.38,1,5,297.5
12/20/2023,Pulses (Rs/Kg)_Green Gram,870,850,900,310.57,5.38,1,50,875
12/20/2023,Pulses (Rs/Kg)_Cowpea,1110,1050,1150,310.57,5.38,1,100,1100
12/21/2023,Rice (Rs/kg)_Nadu 2,206.5,205,208,310.57,4.72,1,3,206.5
12/21/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,4.72,1,5,212.5
12/21/2023,Pulses (Rs/Kg)_Red Dhal,298,295,300,310.57,4.72,1,5,297.5
12/21/2023,Rice (Rs/kg)_Samba 1,232.5,230,235,310.57,4.72,1,5,232.5
12/21/2023,Rice (Rs/kg)_Samba 2,226,225,227,310.57,4.72,1,2,226
12/21/2023,Pulses (Rs/Kg)_Cowpea,1110,1050,1150,310.57,4.72,1,100,1100
12/21/2023,Pulses (Rs/Kg)_Green Gram,880,850,900,310.57,4.72,1,50,875
12/21/2023,Potatoes (Rs/Kg)_Nuwaraeliya,356,350,360,310.57,4.72,1,10,355
12/22/2023,Rice (Rs/kg)_Nadu 1,211.25,210,215,310.57,1.43,1,5,212.5
12/22/2023,Rice (Rs/kg)_Samba 2,226,225,227,310.57,1.43,1,2,226
12/22/2023,Pulses (Rs/Kg)_Cowpea,1110,1050,1150,310.57,1.43,1,100,1100
12/22/2023,Rice (Rs/kg)_Nadu 2,206.5,205,208,310.57,1.43,1,3,206.5
12/22/2023,Rice (Rs/kg)_Samba 1,232,230,235,310.57,1.43,1,5,232.5
12/22/2023,Potatoes (Rs/Kg)_Nuwaraeliya,356,350,360,310.57,1.43,1,10,355
12/22/2023,Pulses (Rs/Kg)_Red Dhal,298,295,300,310.57,1.43,1,5,297.5
12/22/2023,Pulses (Rs/Kg)_Green Gram,880,850,900,310.57,1.43,1,50,875
12/27/2023,Rice (Rs/kg)_Nadu 1,211.25,210,215,310.57,9.45,1,5,212.5
12/27/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,310.57,9.45,1,2,206
12/27/2023,Potatoes (Rs/Kg)_Nuwaraeliya,326,320,330,310.57,9.45,1,10,325
12/27/2023,Rice (Rs/kg)_Samba 1,237,235,240,310.57,9.45,1,5,237.5
12/27/2023,Rice (Rs/kg)_Samba 2,228.5,227,230,310.57,9.45,1,3,228.5
12/27/2023,Pulses (Rs/Kg)_Cowpea,1110,1050,1150,310.57,9.45,1,100,1100
12/27/2023,Pulses (Rs/Kg)_Green Gram,940,900,1000,310.57,9.45,1,100,950
12/27/2023,Pulses (Rs/Kg)_Red Dhal,300,300,300,310.57,9.45,1,0,300
12/28/2023,Rice (Rs/kg)_Samba 1,237,235,240,310.57,13.93,1,5,237.5
12/28/2023,Rice (Rs/kg)_Nadu 1,212.5,210,215,310.57,13.93,1,5,212.5
12/28/2023,Rice (Rs/kg)_Samba 2,228.5,227,230,310.57,13.93,1,3,228.5
12/28/2023,Rice (Rs/kg)_Nadu 2,205.5,205,207,310.57,13.93,1,2,206
12/28/2023,Potatoes (Rs/Kg)_Nuwaraeliya,346,340,350,310.57,13.93,1,10,345
12/28/2023,Pulses (Rs/Kg)_Red Dhal,300,300,300,310.57,13.93,1,0,300
12/28/2023,Pulses (Rs/Kg)_Cowpea,1110,1050,1150,310.57,13.93,1,100,1100
12/28/2023,Pulses (Rs/Kg)_Green Gram,970,950,1000,310.57,13.93,1,50,975
12/29/2023,Rice (Rs/kg)_Nadu 1,211.25,210,215,310.57,9.8,1,5,212.5
12/29/2023,Rice (Rs/kg)_Samba 1,237.2,235,240,310.57,9.8,1,5,237.5
12/29/2023,Rice (Rs/kg)_Samba 2,228.5,227,230,310.57,9.8,1,3,228.5
12/29/2023,Pulses (Rs/Kg)_Red Dhal,298,295,300,310.57,9.8,1,5,297.5
12/29/2023,Potatoes (Rs/Kg)_Nuwaraeliya,356,350,360,310.57,9.8,1,10,355
12/29/2023,Pulses (Rs/Kg)_Green Gram,970,950,1000,310.57,9.8,1,50,975
12/29/2023,Pulses (Rs/Kg)_Cowpea,1110,1050,1150,310.57,9.8,1,100,1100
12/29/2023,Rice (Rs/kg)_Nadu 2,206.5,205,208,310.57,9.8,1,3,206.5
1/1/2024,Rice (Rs/kg)_Nadu 2,206,205,207,322.27,24.76,1,2,206
1/1/2024,Rice (Rs/kg)_Samba 1,237,235,240,322.27,24.76,1,5,237.5
1/1/2024,Rice (Rs/kg)_Nadu 1,212.5,210,215,322.27,24.76,1,5,212.5
1/1/2024,Pulses (Rs/Kg)_Green Gram,950,900,1000,322.27,24.76,1,100,950
1/1/2024,Rice (Rs/kg)_Samba 2,229.25,227,230,322.27,24.76,1,3,228.5
1/1/2024,Pulses (Rs/Kg)_Red Dhal,298,295,300,322.27,24.76,1,5,297.5
1/3/2024,Potatoes (Rs/Kg)_Nuwaraeliya,376,370,380,322.27,1.25,1,10,375
1/3/2024,Rice (Rs/kg)_Nadu 1,212.5,210,215,322.27,1.25,1,5,212.5
1/3/2024,Rice (Rs/kg)_Samba 1,237.4,235,240,322.27,1.25,1,5,237.5
1/3/2024,Rice (Rs/kg)_Samba 2,229.5,228,230,322.27,1.25,1,2,229
1/3/2024,Pulses (Rs/Kg)_Green Gram,1040,1000,1100,322.27,1.25,1,100,1050
1/3/2024,Pulses (Rs/Kg)_Red Dhal,297,295,300,322.27,1.25,1,5,297.5
1/3/2024,Rice (Rs/kg)_Nadu 2,205.75,205,208,322.27,1.25,1,3,206.5
1/3/2024,Rice (Rs/kg)_Samba 2,229.5,228,230,322.27,1.25,1,2,229
1/3/2024,Rice (Rs/kg)_Nadu 2,205.75,205,208,322.27,1.25,1,3,206.5
1/3/2024,Potatoes (Rs/Kg)_Nuwaraeliya,376,370,380,322.27,1.25,1,10,375
1/3/2024,Rice (Rs/kg)_Nadu 1,212.5,210,215,322.27,1.25,1,5,212.5
1/3/2024,Rice (Rs/kg)_Samba 1,237.4,235,240,322.27,1.25,1,5,237.5
1/3/2024,Pulses (Rs/Kg)_Green Gram,1040,1000,1100,322.27,1.25,1,100,1050
1/3/2024,Pulses (Rs/Kg)_Red Dhal,297,295,300,322.27,1.25,1,5,297.5
1/4/2024,Rice (Rs/kg)_Nadu 1,211.25,210,215,322.27,2.25,1,5,212.5
1/4/2024,Pulses (Rs/Kg)_Red Dhal,296,290,300,322.27,2.25,1,10,295
1/4/2024,Rice (Rs/kg)_Samba 1,238,235,240,322.27,2.25,1,5,237.5
1/4/2024,Rice (Rs/kg)_Samba 2,229.5,228,230,322.27,2.25,1,2,229
1/4/2024,Rice (Rs/kg)_Nadu 2,206,205,208,322.27,2.25,1,3,206.5
1/4/2024,Pulses (Rs/Kg)_Green Gram,1040,1000,1100,322.27,2.25,1,100,1050
1/4/2024,Potatoes (Rs/Kg)_Nuwaraeliya,376,370,380,322.27,2.25,1,10,375
1/5/2024,Pulses (Rs/Kg)_Red Dhal,296,290,300,322.27,5.41,1,10,295
1/5/2024,Rice (Rs/kg)_Nadu 2,205.75,205,208,322.27,5.41,1,3,206.5
1/5/2024,Rice (Rs/kg)_Samba 2,230.5,230,232,322.27,5.41,1,2,231
1/5/2024,Rice (Rs/kg)_Samba 1,237.6,235,240,322.27,5.41,1,5,237.5
1/5/2024,Rice (Rs/kg)_Nadu 1,212.6,210,215,322.27,5.41,1,5,212.5
1/5/2024,Pulses (Rs/Kg)_Green Gram,1020,1000,1050,322.27,5.41,1,50,1025
1/5/2024,Potatoes (Rs/Kg)_Nuwaraeliya,336,330,340,322.27,5.41,1,10,335
1/8/2024,Rice (Rs/kg)_Samba 1,239,235,245,322.27,18.7,1,10,240
1/8/2024,Rice (Rs/kg)_Nadu 2,205.75,205,208,322.27,18.7,1,3,206.5
1/8/2024,Rice (Rs/kg)_Samba 2,230.5,230,232,322.27,18.7,1,2,231
1/8/2024,Rice (Rs/kg)_Nadu 1,212.5,210,215,322.27,18.7,1,5,212.5
1/8/2024,Pulses (Rs/Kg)_Green Gram,1020,1000,1050,322.27,18.7,1,50,1025
1/8/2024,Potatoes (Rs/Kg)_Nuwaraeliya,304,300,310,322.27,18.7,1,10,305
1/8/2024,Pulses (Rs/Kg)_Red Dhal,298,295,300,322.27,18.7,1,5,297.5
1/9/2024,Rice (Rs/kg)_Samba 2,230.5,230,232,322.27,11.97,1,2,231
1/9/2024,Rice (Rs/kg)_Nadu 2,205.75,205,208,322.27,11.97,1,3,206.5
1/9/2024,Rice (Rs/kg)_Nadu 1,212.5,210,215,322.27,11.97,1,5,212.5
1/9/2024,Rice (Rs/kg)_Samba 1,239,235,245,322.27,11.97,1,10,240
1/9/2024,Pulses (Rs/Kg)_Red Dhal,298,295,300,322.27,11.97,1,5,297.5
1/9/2024,Pulses (Rs/Kg)_Green Gram,1020,1000,1050,322.27,11.97,1,50,1025
1/9/2024,Potatoes (Rs/Kg)_Nuwaraeliya,304,300,310,322.27,11.97,1,10,305
1/10/2024,Rice (Rs/kg)_Samba 2,230.5,230,232,322.27,20.8,1,2,231
1/10/2024,Rice (Rs/kg)_Nadu 2,206.5,205,208,322.27,20.8,1,3,206.5
1/10/2024,Rice (Rs/kg)_Nadu 1,212,210,215,322.27,20.8,1,5,212.5
1/10/2024,Potatoes (Rs/Kg)_Nuwaraeliya,344,340,350,322.27,20.8,1,10,345
1/10/2024,Pulses (Rs/Kg)_Green Gram,1020,1000,1050,322.27,20.8,1,50,1025
1/10/2024,Pulses (Rs/Kg)_Red Dhal,298,295,300,322.27,20.8,1,5,297.5
1/10/2024,Rice (Rs/kg)_Samba 1,241,235,245,322.27,20.8,1,10,240
1/11/2024,Rice (Rs/kg)_Nadu 1,211,210,215,322.27,2.73,1,5,212.5
1/11/2024,Rice (Rs/kg)_Samba 2,233,230,235,322.27,2.73,1,5,232.5
1/11/2024,Rice (Rs/kg)_Nadu 2,206.75,205,208,322.27,2.73,1,3,206.5
1/11/2024,Rice (Rs/kg)_Samba 1,241,240,245,322.27,2.73,1,5,242.5
1/11/2024,Pulses (Rs/Kg)_Green Gram,1020,1000,1050,322.27,2.73,1,50,1025
1/11/2024,Pulses (Rs/Kg)_Red Dhal,292,290,295,322.27,2.73,1,5,292.5
1/11/2024,Potatoes (Rs/Kg)_Nuwaraeliya,326,320,330,322.27,2.73,1,10,325
1/12/2024,Rice (Rs/kg)_Nadu 1,212,210,215,322.27,0.14,1,5,212.5
1/12/2024,Rice (Rs/kg)_Samba 2,235,235,235,322.27,0.14,1,0,235
1/12/2024,Rice (Rs/kg)_Nadu 2,206.5,205,208,322.27,0.14,1,3,206.5
1/12/2024,Rice (Rs/kg)_Samba 1,241.25,240,245,322.27,0.14,1,5,242.5
1/12/2024,Potatoes (Rs/Kg)_Nuwaraeliya,314,310,320,322.27,0.14,1,10,315
1/12/2024,Pulses (Rs/Kg)_Red Dhal,298,295,300,322.27,0.14,1,5,297.5
1/12/2024,Pulses (Rs/Kg)_Green Gram,970,950,1000,322.27,0.14,1,50,975
1/16/2024,Rice (Rs/kg)_Samba 1,242.5,240,245,322.27,0.02,1,5,242.5
1/16/2024,Rice (Rs/kg)_Samba 2,236.5,235,238,322.27,0.02,1,3,236.5
1/16/2024,Rice (Rs/kg)_Nadu 1,211,210,215,322.27,0.02,1,5,212.5
1/16/2024,Rice (Rs/kg)_Nadu 2,206.5,205,208,322.27,0.02,1,3,206.5
1/16/2024,Pulses (Rs/Kg)_Green Gram,970,950,1000,322.27,0.02,1,50,975
1/16/2024,Pulses (Rs/Kg)_Red Dhal,293,290,295,322.27,0.02,1,5,292.5
1/16/2024,Potatoes (Rs/Kg)_Nuwaraeliya,326,320,330,322.27,0.02,1,10,325
1/17/2024,Rice (Rs/kg)_Nadu 1,212.5,210,215,322.27,0.08,1,5,212.5
1/17/2024,Rice (Rs/kg)_Nadu 2,206.5,205,208,322.27,0.08,1,3,206.5
1/17/2024,Rice (Rs/kg)_Samba 1,241.25,240,245,322.27,0.08,1,5,242.5
1/17/2024,Rice (Rs/kg)_Samba 2,236.5,235,238,322.27,0.08,1,3,236.5
1/17/2024,Pulses (Rs/Kg)_Red Dhal,293,290,295,322.27,0.08,1,5,292.5
1/17/2024,Pulses (Rs/Kg)_Green Gram,970,950,1000,322.27,0.08,1,50,975
1/17/2024,Potatoes (Rs/Kg)_Nuwaraeliya,314,310,320,322.27,0.08,1,10,315
1/18/2024,Rice (Rs/kg)_Nadu 1,211,210,215,322.27,6.93,1,5,212.5
1/18/2024,Rice (Rs/kg)_Samba 2,236.5,235,238,322.27,6.93,1,3,236.5
1/18/2024,Rice (Rs/kg)_Samba 1,242.5,240,245,322.27,6.93,1,5,242.5
1/18/2024,Rice (Rs/kg)_Nadu 2,207,205,208,322.27,6.93,1,3,206.5
1/18/2024,Pulses (Rs/Kg)_Green Gram,980,950,1000,322.27,6.93,1,50,975
1/18/2024,Pulses (Rs/Kg)_Red Dhal,293,290,295,322.27,6.93,1,5,292.5
1/18/2024,Potatoes (Rs/Kg)_Nuwaraeliya,306,300,310,322.27,6.93,1,10,305
1/19/2024,Rice (Rs/kg)_Samba 2,236.5,235,238,322.27,7.26,1,3,236.5
1/19/2024,Rice (Rs/kg)_Nadu 1,212,210,215,322.27,7.26,1,5,212.5
1/19/2024,Pulses (Rs/Kg)_Red Dhal,293,290,295,322.27,7.26,1,5,292.5
1/19/2024,Pulses (Rs/Kg)_Cowpea,1085,1050,1120,322.27,7.26,1,70,1085
